"tow_date","make","style","model","color","plate","state","towed_to_address","tow_facility_phone","inventory_number"
"2024-05-02T00:00:00.000","HYUN","LL",,"GRY","DT19682","IL","10300 S. Doty","(773) 568-8495","2968713"
"2024-05-02T00:00:00.000","INTE","TR",,"WHI","3046393","IN","10300 S. Doty","(773) 568-8495","2968730"
"2024-05-02T00:00:00.000","JEEP","LL",,"GRY","700AB147","IL","701 N. Sacramento","(773) 265-7605","7089858"
"2024-05-02T00:00:00.000","KIA","SW",,"WHI","DG91382","IL","701 N. Sacramento","(773) 265-7605","7089834"
"2024-05-02T00:00:00.000","LINC","LL",,"PLE",,"IL","10300 S. Doty","(773) 785-9752","1726289"
"2024-05-02T00:00:00.000","MAZD","4D",,"WHI","CGL328","CO","10300 S. Doty","(773) 568-8495","2968737"
"2024-05-02T00:00:00.000","MAZD","LL",,"BLK","CN47251","IL","10300 S. Doty","(773) 568-8495","2968708"
"2024-05-02T00:00:00.000","MERZ","4D",,"GLD","BH96829","IL","10300 S. Doty","(773) 568-8495","2968706"
"2024-05-02T00:00:00.000","MERZ","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7089836"
"2024-05-02T00:00:00.000","NISS","4D","MAX","WHI","SB21266","OR","701 N. Sacramento","(773) 265-7605","7089863"
"2024-05-02T00:00:00.000","NISS","4D",,"MAR",,,"10300 S. Doty","(773) 568-8495","2968694"
"2024-05-02T00:00:00.000","OLDS","4D",,"MAR","433YTZ","WI","701 N. Sacramento","(773) 265-1846","1547355"
"2024-05-02T00:00:00.000","RAMA","PK",,"BLK","2631150B","IL","10300 S. Doty","(773) 568-8495","2968719"
"2024-05-02T00:00:00.000","SATR","4D",,"SIL","CN65033","IL","10300 S. Doty","(773) 568-8495","2968704"
"2024-05-02T00:00:00.000","SUZI","LL","TK","SIL","EB86168","IL","701 N. Sacramento","(773) 265-7605","7089864"
"2024-05-02T00:00:00.000","TOYT","4D",,"GRY",,"IL","701 N. Sacramento","(773) 265-1846","1547357"
"2024-05-02T00:00:00.000","TOYT","4D",,"BLK","3769612","IL","400 E. Lower Wacker","(312) 744-7550","0302146"
"2024-05-02T00:00:00.000","TOYT","4D",,"GRY","FP239178","IL","701 N. Sacramento","(773) 265-7605","7089856"
"2024-05-02T00:00:00.000","TOYT","LL",,"WHI","SIFULE","IL","701 N. Sacramento","(773) 265-7605","7089842"
"2024-05-02T00:00:00.000",,"BT",,"BLK",,"IL","10300 S. Doty","(773) 785-9752","1726292"
"2024-05-02T00:00:00.000",,"MH",,"WHI","W-106696","IL","10300 S. Doty","(773) 785-9752","1726291"
"2024-05-02T00:00:00.000",,"OB",,"WHI",,,"10300 S. Doty","(773) 785-9752","1726293"
"2024-05-02T00:00:00.000",,"SE",,"WHI","PB33643","IN","10300 S. Doty","(773) 568-8495","2968729"
"2024-05-01T00:00:00.000","ALFA","LL",,"BLK","DM45950","IL","10300 S. Doty","(773) 568-8495","2968667"
"2024-05-01T00:00:00.000","AUDI","LL",,"BLK","DS23358","IL","10300 S. Doty","(773) 568-8495","2968683"
"2024-05-01T00:00:00.000","BMW","4D",,"BLK","DS60389","IL","10300 S. Doty","(773) 568-8495","2968654"
"2024-05-01T00:00:00.000","BUIC","4D",,"BRZ","CZ20521","IL","10300 S. Doty","(773) 568-8495","2968646"
"2024-05-01T00:00:00.000","BUIC","4D",,"TAN","EE56857","IL","701 N. Sacramento","(773) 265-7605","7089793"
"2024-05-01T00:00:00.000","BUIC","4D",,"WHI","796AB242","IL","10300 S. Doty","(773) 568-8495","2968685"
"2024-05-01T00:00:00.000","CADI","4D",,"BGE","S876910","IL","10300 S. Doty","(773) 568-8495","2968649"
"2024-05-01T00:00:00.000","CHEV","4D",,"RED","EE42417","IL","10300 S. Doty","(773) 568-8495","2968655"
"2024-05-01T00:00:00.000","CHEV","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7089802"
"2024-05-01T00:00:00.000","CHEV","4D",,"BLK",,,"10300 S. Doty","(773) 568-8495","2968657"
"2024-05-01T00:00:00.000","CHEV","LL",,"BGE","DQ47819","IL","10300 S. Doty","(773) 568-8495","2968647"
"2024-05-01T00:00:00.000","CHEV","LL",,"SIL","3239245B","IL","10300 S. Doty","(773) 568-8495","2968699"
"2024-05-01T00:00:00.000","CHEV","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7089790"
"2024-05-01T00:00:00.000","CHEV","PK","TK","BLU",,"IL","10300 S. Doty","(773) 568-8495","2968688"
"2024-05-01T00:00:00.000","CHRY","4D",,"RED","CR48267","IL","10300 S. Doty","(773) 568-8495","2968675"
"2024-05-01T00:00:00.000","CHRY","4D",,"GRY","EG75373","IL","701 N. Sacramento","(773) 265-7605","7089803"
"2024-05-01T00:00:00.000","CHRY","VN",,"LBL","GSK3330","OH","10300 S. Doty","(773) 568-8495","2968661"
"2024-05-01T00:00:00.000","CHRY","VN",,"BLK","EVZ9308","MI","10300 S. Doty","(773) 568-8495","2968681"
"2024-05-01T00:00:00.000","DODG","4D",,"GRY","DK44379","IL","10300 S. Doty","(773) 568-8495","2968676"
"2024-05-01T00:00:00.000","DODG","4D",,"GRY","EJ22544","IL","10300 S. Doty","(773) 785-9752","1726282"
"2024-05-01T00:00:00.000","DODG","4D",,"GRY","EG81180","IL","10300 S. Doty","(773) 568-8495","2968668"
"2024-05-01T00:00:00.000","DODG","TT","TK","SIL","124148TW","IL","701 N. Sacramento","(773) 265-7605","7089827"
"2024-05-01T00:00:00.000","DODG","VN",,"BLK","BP97486","IL","10300 S. Doty","(773) 785-9752","1726280"
"2024-05-01T00:00:00.000","FORD","4D",,"GRY","DK26195","IL","10300 S. Doty","(773) 568-8495","2968670"
"2024-05-01T00:00:00.000","FORD","LL",,"BLK","BB82146","IL","10300 S. Doty","(773) 785-9752","1726284"
"2024-05-01T00:00:00.000","FORD","LL","TK","SIL","RC9D2M","MI","10300 S. Doty","(773) 568-8495","2968680"
"2024-05-01T00:00:00.000","FORD","LL","TK","SIL","CL38132","IL","10300 S. Doty","(773) 568-8495","2968687"
"2024-05-01T00:00:00.000","FORD","LL",,"BLU","DV70029","IL","10300 S. Doty","(773) 785-9752","1726283"
"2024-05-01T00:00:00.000","FORD","LL",,"BRZ","CU83902","IL","701 N. Sacramento","(773) 265-7605","7089805"
"2024-05-01T00:00:00.000","GMC","PK",,"BLU","3271504B","IL","701 N. Sacramento","(773) 265-1846","1547351"
"2024-05-01T00:00:00.000","GMC","VN","VAN","YEL","188093F","IL","10300 S. Doty","(773) 568-8495","2968632"
"2024-05-01T00:00:00.000","HOND","MC",,"BLK",,"IL","701 N. Sacramento","(773) 265-1846","1547350"
"2024-05-01T00:00:00.000","HOND","VN",,"GLD",,"IL","10300 S. Doty","(773) 568-8495","2968692"
"2024-05-01T00:00:00.000","HOND","VN",,"SIL","CM13386","IL","701 N. Sacramento","(773) 265-7605","7089823"
"2024-05-01T00:00:00.000","HYUN","4D",,"RED","AU10YQ","FL","10300 S. Doty","(773) 568-8495","2968651"
"2024-05-01T00:00:00.000","HYUN","4D",,"GRY","BNB8972","TN","10300 S. Doty","(773) 568-8495","2968671"
"2024-05-01T00:00:00.000","HYUN","LL",,"BLK","DE62594","IL","701 N. Sacramento","(773) 265-7605","7089806"
"2024-05-01T00:00:00.000","KIA","LL",,"WHI","DJ42159","IL","701 N. Sacramento","(773) 265-7605","7089826"
"2024-05-01T00:00:00.000","KIA","LL","TK","SIL",,,"701 N. Sacramento","(773) 265-7605","7089792"
"2024-05-01T00:00:00.000","KIA","LL",,"SIL","EH32369","IL","10300 S. Doty","(773) 785-9752","1726285"
"2024-05-01T00:00:00.000","KIA","LL",,"WHI","CH16130","IL","701 N. Sacramento","(773) 265-7605","7089831"
"2024-05-01T00:00:00.000","KIA","LL",,"SIL","DG40201","IL","10300 S. Doty","(773) 568-8495","2968686"
"2024-05-01T00:00:00.000","LINC","4D",,"PLE","19818WS","IL","701 N. Sacramento","(773) 265-7605","7089821"
"2024-05-01T00:00:00.000","MAZD","4D",,"GRY","AR21337","IL","701 N. Sacramento","(773) 265-7605","7089813"
"2024-05-01T00:00:00.000","NISS","4D",,"SIL","TWT5519","VA","701 N. Sacramento","(773) 265-7605","7089829"
"2024-05-01T00:00:00.000","NISS","4D",,"BLK",,,"701 N. Sacramento","(773) 265-7605","7089822"
"2024-05-01T00:00:00.000","NISS","LL",,"BLU","EK57973","IL","701 N. Sacramento","(773) 265-7605","7089820"
"2024-05-01T00:00:00.000","TOYT","4D",,"BLK","DW91199","IL","701 N. Sacramento","(773) 265-7605","7089787"
"2024-05-01T00:00:00.000","TOYT","4D",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7089809"
"2024-05-01T00:00:00.000","TOYT","PK",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7089832"
"2024-05-01T00:00:00.000","VOLK","4D",,"GRY","DZ76885","IL","10300 S. Doty","(773) 568-8495","2968648"
"2024-05-01T00:00:00.000","VOLK","4D",,"GRY","ER23193","IL","10300 S. Doty","(773) 568-8495","2968678"
"2024-05-01T00:00:00.000","VOLK","LL",,"GRY",,,"701 N. Sacramento","(773) 265-7605","7089812"
"2024-04-30T00:00:00.000","ACUR","LL",,"SIL","ES55728","IL","10300 S. Doty","(773) 568-8495","2968641"
"2024-04-30T00:00:00.000","AUDI","4D",,"GRY","EP23073","IL","10300 S. Doty","(773) 568-8495","2968643"
"2024-04-30T00:00:00.000","AUDI","4D",,"GRY","833AB484","IL","10300 S. Doty","(773) 568-8495","2968616"
"2024-04-30T00:00:00.000","BMW","4D",,"WHI","ZEL12","IL","10300 S. Doty","(773) 568-8495","2968637"
"2024-04-30T00:00:00.000","BUIC","4D",,"MAR","EQ16253","IL","10300 S. Doty","(773) 785-9752","1726278"
"2024-04-30T00:00:00.000","CHEV","2D",,"WHI","334Y0","IN","10300 S. Doty","(773) 785-9752","1726271"
"2024-04-30T00:00:00.000","CHEV","4D",,"WHI","EL86252","IL","701 N. Sacramento","(773) 265-1846","1547341"
"2024-04-30T00:00:00.000","CHEV","4D",,"BLK","BR40304","IL","10300 S. Doty","(773) 785-9752","1726269"
"2024-04-30T00:00:00.000","CHEV","4D",,"BLK","RXB3846","IL","400 E. Lower Wacker","(312) 744-7550","0302025"
"2024-04-30T00:00:00.000","CHEV","4D",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968621"
"2024-04-30T00:00:00.000","CHEV","4D",,"DBL","AMT2251","WI","10300 S. Doty","(773) 568-8495","2968614"
"2024-04-30T00:00:00.000","CHEV","LL",,"SIL",,"IL","10300 S. Doty","(773) 568-8495","2968636"
"2024-04-30T00:00:00.000","CHEV","LL",,"BLK","X400275","IL","400 E. Lower Wacker","(312) 744-7550","0302035"
"2024-04-30T00:00:00.000","CHEV","LL",,"WHI","CL48683","IL","701 N. Sacramento","(773) 265-7605","7089784"
"2024-04-30T00:00:00.000","CHEV","LL","TK","WHI","S440957","IL","10300 S. Doty","(773) 568-8495","2968615"
"2024-04-30T00:00:00.000","CHRY","4D",,"BLK","BL24086","IL","400 E. Lower Wacker","(312) 744-7550","0302034"
"2024-04-30T00:00:00.000","CHRY","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-1846","1547344"
"2024-04-30T00:00:00.000","FORD","4D",,"WHI","ANH300","IN","701 N. Sacramento","(773) 265-7605","7089775"
"2024-04-30T00:00:00.000","FORD","4D",,"GRY","009076A5","IL","10300 S. Doty","(773) 568-8495","2968642"
"2024-04-30T00:00:00.000","GMC","LL",,"WHI",,,"701 N. Sacramento","(773) 265-7605","7089779"
"2024-04-30T00:00:00.000","GMC","LL",,"BLK",,,"10300 S. Doty","(773) 568-8495","2968633"
"2024-04-30T00:00:00.000","HOND","2D",,"RED","DD50294","IL","400 E. Lower Wacker","(312) 744-7550","0302028"
"2024-04-30T00:00:00.000","HOND","4D",,"SIL","EG45618","IL","400 E. Lower Wacker","(312) 744-7550","0302006"
"2024-04-30T00:00:00.000","HOND","4D",,"BLK","E152771","IL","701 N. Sacramento","(773) 265-1846","1547346"
"2024-04-30T00:00:00.000","HOND","LL",,"BLU",,"IL","701 N. Sacramento","(773) 265-1846","1547345"
"2024-04-30T00:00:00.000","HYUN","4D",,"TAN",,"IL","10300 S. Doty","(773) 568-8495","2968619"
"2024-04-30T00:00:00.000","HYUN","LL",,"DBL",,"IL","10300 S. Doty","(773) 568-8495","2968613"
"2024-04-30T00:00:00.000","INFI","4D",,"SIL","0EM554","IA","701 N. Sacramento","(773) 265-7605","7089774"
"2024-04-30T00:00:00.000","JEEP","LL",,"GRY","CB14042","IL","10300 S. Doty","(773) 568-8495","2968617"
"2024-04-30T00:00:00.000","JEEP","LL",,"BLK","DR48674","IL","10300 S. Doty","(773) 568-8495","509608"
"2024-04-30T00:00:00.000","JEEP","LL",,"BLK","DG46444","IL","10300 S. Doty","(773) 568-8495","2968635"
"2024-04-30T00:00:00.000","JEEP","LL",,"BLK","CX70035","IL","701 N. Sacramento","(773) 265-7605","7089780"
"2024-04-30T00:00:00.000","KIA","4D",,"SIL","TZS0067","TX","701 N. Sacramento","(773) 265-7605","7089786"
"2024-04-30T00:00:00.000","KIA","4D",,"BLK",,"IL","701 N. Sacramento","(773) 265-1846","1547343"
"2024-04-30T00:00:00.000","KIA","4D",,"SIL",,,"10300 S. Doty","(773) 568-8495","2968627"
"2024-04-30T00:00:00.000","KIA","LL",,"RED","DB31732","IL","701 N. Sacramento","(773) 265-1846","1547340"
"2024-04-30T00:00:00.000","LEXS","4D",,"BLK","ES38229","IL","400 E. Lower Wacker","(312) 744-7550","0302011"
"2024-04-30T00:00:00.000","MAZD","VN",,"SIL","EL13306","IL","10300 S. Doty","(773) 568-8495","2968634"
"2024-04-30T00:00:00.000","MITS","LL",,"SIL","DY16058","IL","400 E. Lower Wacker","(312) 744-7550","0302031"
"2024-04-30T00:00:00.000","NISS","4D",,"SIL","A1183T","AL","701 N. Sacramento","(773) 265-7605","7089776"
"2024-04-30T00:00:00.000","NISS","LL",,"BLK",,,"10300 S. Doty","(773) 568-8495","2968628"
"2024-04-30T00:00:00.000","NISS","LL",,"SIL",,,"10300 S. Doty","(773) 568-8495","2968629"
"2024-04-30T00:00:00.000","SUBA","4D",,"RED","EK29394","IL","10300 S. Doty","(773) 568-8495","2968618"
"2024-04-30T00:00:00.000","TOYT","4D",,"GRY","H860585","IL","400 E. Lower Wacker","(312) 744-7550","0302017"
"2024-04-30T00:00:00.000","TOYT","4D",,"GRY","EP71648","IL","400 E. Lower Wacker","(312) 744-7550","0302050"
"2024-04-30T00:00:00.000","VOLK","4D",,"SIL","EB96251","IL","400 E. Lower Wacker","(312) 744-7550","0302015"
"2024-04-30T00:00:00.000",,"VC",,"WHI",,"IL","10300 S. Doty","(773) 785-9752","1726273"
"2024-04-29T00:00:00.000","AUDI","4D",,"BLK","CY57416","IL","10300 S. Doty","(773) 568-8495","2968597"
"2024-04-29T00:00:00.000","BUIC","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7089763"
"2024-04-29T00:00:00.000","CADI","4D",,"LBL",,"IL","10300 S. Doty","(773) 568-8495","2968607"
"2024-04-29T00:00:00.000","CHEV","4D",,"GRY","CZ25045","IL","701 N. Sacramento","(773) 265-1846","1547339"
"2024-04-29T00:00:00.000","CHEV","4D",,"RED","DX81726","IL","10300 S. Doty","(773) 785-9752","1726265"
"2024-04-29T00:00:00.000","CHEV","4D",,"BLU","17995LE","IL","10300 S. Doty","(773) 785-9752","1726255"
"2024-04-29T00:00:00.000","CHEV","LL",,"GRN","EK76693","IL","10300 S. Doty","(773) 785-9752","1726260"
"2024-04-29T00:00:00.000","FORD","4D",,"BRZ","EM37338","IL","10300 S. Doty","(773) 568-8495","2968606"
"2024-04-29T00:00:00.000","FORD","LL",,"RED","00745A30","IL","701 N. Sacramento","(773) 265-7605","7089749"
"2024-04-29T00:00:00.000","FORD","LL",,"WHI","AP71433","IL","10300 S. Doty","(773) 785-9752","1726257"
"2024-04-29T00:00:00.000","GMC","LL",,"RED","FP155713","IL","10300 S. Doty","(773) 568-8495","2968608"
"2024-04-29T00:00:00.000","GMC","LL",,"BLK","DM30453","IL","701 N. Sacramento","(773) 265-1846","1547334"
"2024-04-29T00:00:00.000","HOND","2D",,"SIL","BN24250","IL","10300 S. Doty","(773) 568-8495","2968604"
"2024-04-29T00:00:00.000","HOND","2D",,"WHI","AQ17911","IL","400 E. Lower Wacker","(312) 744-7550","0301971"
"2024-04-29T00:00:00.000","HOND","4D","CIV","WHI",,"IL","10300 S. Doty","(773) 568-8495","2968609"
"2024-04-29T00:00:00.000","HOND","4D",,"SIL","CN26970","IL","701 N. Sacramento","(773) 265-7605","7089761"
"2024-04-29T00:00:00.000","HOND","4D",,"BLU","9190320","IL","701 N. Sacramento","(773) 265-7605","7089739"
"2024-04-29T00:00:00.000","HOND","MC",,"BLK","ZXYZ","IL","701 N. Sacramento","(773) 265-1846","1547335"
"2024-04-29T00:00:00.000","HOND","VN",,"GRY","008220A9","IL","701 N. Sacramento","(773) 265-7605","7089746"
"2024-04-29T00:00:00.000","HYUN","4D",,"SIL","CD41567","IL","701 N. Sacramento","(773) 265-7605","7089762"
"2024-04-29T00:00:00.000","HYUN","4D",,"RED","236252","IL","701 N. Sacramento","(773) 265-7605","7089759"
"2024-04-29T00:00:00.000","INTE","TR",,"GRY",,"IL","10300 S. Doty","(773) 785-9752","1726266"
"2024-04-29T00:00:00.000","JEEP","4D",,"WHI","EJ20091","IL","10300 S. Doty","(773) 785-9752","1726261"
"2024-04-29T00:00:00.000","KIA","4D",,"SIL","DP20712","IL","10300 S. Doty","(773) 568-8495","2968603"
"2024-04-29T00:00:00.000","KIA","LL",,"MAR","EP27210","IL","701 N. Sacramento","(773) 265-7605","7089758"
"2024-04-29T00:00:00.000","NISS","LL","ARM","WHI","2884357B","IL","10300 S. Doty","(773) 785-9752","1726263"
"2024-04-29T00:00:00.000","ORTH","2D",,"BRO",,"IL","10300 S. Doty","(773) 785-9752","1726258"
"2024-04-29T00:00:00.000","ORTH","TR",,"RED",,"IL","10300 S. Doty","(773) 785-9752","1726259"
"2024-04-29T00:00:00.000","OTAS","MC",,"GRY",,"IL","701 N. Sacramento","(773) 265-7605","7089752"
"2024-04-29T00:00:00.000","PONT","4D",,"BLU",,"IL","701 N. Sacramento","(773) 265-1846","1547338"
"2024-04-29T00:00:00.000","SATR","LL",,"RED","DX98298","IL","701 N. Sacramento","(773) 265-7605","7089751"
"2024-04-29T00:00:00.000","SUBA","LL",,"ONG","CR35356","IL","10300 S. Doty","(773) 785-9752","1726267"
"2024-04-29T00:00:00.000","TOYT","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7089736"
"2024-04-29T00:00:00.000","TOYT","4D",,"SIL","EH50626","IL","400 E. Lower Wacker","(312) 744-7550","0301986"
"2024-04-29T00:00:00.000","TOYT","4D",,"GRY","ZU17116","IL","10300 S. Doty","(773) 568-8495","2968598"
"2024-04-29T00:00:00.000","TOYT","4D",,"BLK","AI38GE","FL","400 E. Lower Wacker","(312) 744-7550","0301951"
"2024-04-29T00:00:00.000","VOLK","4D",,"BLK","EE79421","IL","701 N. Sacramento","(773) 265-7605","7089753"
"2024-04-29T00:00:00.000","VOLK","LL","TK","BLK","2812BK","IL","701 N. Sacramento","(773) 265-7605","7089741"
"2024-04-29T00:00:00.000",,"UT",,"WHI","295534D","IL","10300 S. Doty","(773) 785-9752","1726264"
"2024-04-28T00:00:00.000","BUIC","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968594"
"2024-04-28T00:00:00.000","BUIC","4D",,"TAN","DQ23957","IL","10300 S. Doty","(773) 568-8495","2968578"
"2024-04-28T00:00:00.000","CHEV","4D",,"RED",,"IL","10300 S. Doty","(773) 568-8495","2968581"
"2024-04-28T00:00:00.000","CHEV","LL",,"BLK","624AB849","IL","10300 S. Doty","(773) 568-8495","2968566"
"2024-04-28T00:00:00.000","CHRY","2D",,"WHI","EA30915","IL","701 N. Sacramento","(773) 265-7605","7089729"
"2024-04-28T00:00:00.000","FORD","PK","TK","SIL",,"IL","701 N. Sacramento","(773) 265-7605","7089714"
"2024-04-28T00:00:00.000","FORD","VN",,"WHI","3675026B","IL","10300 S. Doty","(773) 568-8495","2968579"
"2024-04-28T00:00:00.000","HOND","4T",,"SIL","DF65413","IL","701 N. Sacramento","(773) 265-7605","7089710"
"2024-04-28T00:00:00.000","HYUN","4D",,"BLK","CY33577","IL","701 N. Sacramento","(773) 265-7605","7089725"
"2024-04-28T00:00:00.000","HYUN","LL",,"BLU","EF25264","IL","701 N. Sacramento","(773) 265-7605","7089726"
"2024-04-28T00:00:00.000","INFI","4D",,"BLK","CW37996","IL","10300 S. Doty","(773) 568-8495","2968573"
"2024-04-28T00:00:00.000","KIA","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968586"
"2024-04-28T00:00:00.000","MERC","LL",,"SIL","EM12578","IL","701 N. Sacramento","(773) 265-7605","7089668"
"2024-04-28T00:00:00.000","MERC","LL",,"BLK","DT53694","IL","10300 S. Doty","(773) 568-8495","2968589"
"2024-04-28T00:00:00.000","NISS","4D",,"BLU",,"IL","701 N. Sacramento","(773) 265-7605","7089708"
"2024-04-28T00:00:00.000","NISS","4D",,"BLK","DA62757","IL","10300 S. Doty","(773) 568-8495","2968587"
"2024-04-28T00:00:00.000","NISS","4D",,"GRY","BU195","IN","10300 S. Doty","(773) 568-8495","2968574"
"2024-04-28T00:00:00.000","NISS","4D",,"BGE","5411V49","TX","701 N. Sacramento","(773) 265-7605","7089727"
"2024-04-28T00:00:00.000","NISS","SW",,"GRN","BV57077","IL","701 N. Sacramento","(773) 265-7605","7089730"
"2024-04-28T00:00:00.000","NISS","SW",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7089704"
"2024-04-28T00:00:00.000","TOYT","4D",,"RED","6970962","IL","10300 S. Doty","(773) 568-8495","2968576"
"2024-04-28T00:00:00.000","TOYT","4T",,"BLK","DK61293","IL","701 N. Sacramento","(773) 265-7605","7089648"
"2024-04-28T00:00:00.000","YAMA","MC",,"BLK",,"IL","701 N. Sacramento","(773) 265-7605","7089673"
"2024-04-27T00:00:00.000","ACUR","LL",,"RED","FAIGIE7","IL","701 N. Sacramento","(773) 265-7605","7089524"
"2024-04-27T00:00:00.000","CHEV","4D",,"RED","CL44729","IL","10300 S. Doty","(773) 568-8495","2968546"
"2024-04-27T00:00:00.000","CHEV","4D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968552"
"2024-04-27T00:00:00.000","CHEV","4D",,"GRY","DS35082","IL","701 N. Sacramento","(773) 265-7605","7089586"
"2024-04-27T00:00:00.000","CHEV","4D",,"BLU","N602674","IL","701 N. Sacramento","(773) 265-7605","7089593"
"2024-04-27T00:00:00.000","CHEV","4D",,"WHI","CAS4955","MI","701 N. Sacramento","(773) 265-7605","7089570"
"2024-04-27T00:00:00.000","CHEV","LL",,"TAN","DS61810","IL","10300 S. Doty","(773) 568-8495","2968556"
"2024-04-27T00:00:00.000","CHEV","LL",,"SIL","CT17390","IL","10300 S. Doty","(773) 568-8495","2968555"
"2024-04-27T00:00:00.000","CHEV","LL",,"BLK",,"IL","10300 S. Doty","(773) 568-8495","2968548"
"2024-04-27T00:00:00.000","CHEV","LL",,"GRY",,"IL","10300 S. Doty","(773) 568-8495","2968541"
"2024-04-27T00:00:00.000","CHEV","PK",,"RED","492218","IL","10300 S. Doty","(773) 568-8495","2968554"
"2024-04-27T00:00:00.000","CHEV","PK",,"GRN","2276023B","IL","10300 S. Doty","(773) 568-8495","2968557"
"2024-04-27T00:00:00.000","CHEV","PK",,"GRY","2891703B","IL","701 N. Sacramento","(773) 265-7605","7089502"
"2024-04-27T00:00:00.000","CHRY","2T",,"SIL","DN44837","IL","701 N. Sacramento","(773) 265-7605","7089549"
"2024-04-27T00:00:00.000","DODG","2D",,"WHI",,"IL","10300 S. Doty","(773) 568-8495","2968561"
"2024-04-27T00:00:00.000","DODG","LL",,"BLK","DE92774","IL","701 N. Sacramento","(773) 265-7605","7089557"
"2024-04-27T00:00:00.000","FORD","4D",,"BLU","K837471","IL","10300 S. Doty","(773) 568-8495","2968547"
"2024-04-27T00:00:00.000","FORD","LL",,"MAR",,"IL","701 N. Sacramento","(773) 265-7605","7089602"
"2024-04-27T00:00:00.000","FORD","LL",,"WHI","EM63144","IL","10300 S. Doty","(773) 568-8495","2968551"
"2024-04-27T00:00:00.000","FORD","VN",,"WHI","3241463B","IL","10300 S. Doty","(773) 568-8495","2968543"
"2024-04-27T00:00:00.000","GMC","LL",,"BLK","BV77293","IL","701 N. Sacramento","(773) 265-7605","7089596"
"2024-04-27T00:00:00.000","HOND","2D",,"WHI","EJ22581","IL","701 N. Sacramento","(773) 265-7605","7089532"
"2024-04-27T00:00:00.000","HOND","4D",,"SIL","EB80946","IL","701 N. Sacramento","(773) 265-7605","7089559"
"2024-04-27T00:00:00.000","HOND","4D",,"BLU","EG63401","IL","701 N. Sacramento","(773) 265-7605","7089674"
"2024-04-27T00:00:00.000","HOND","VN",,"DBL","CZ46523","IL","701 N. Sacramento","(773) 265-7605","7089601"
"2024-04-27T00:00:00.000","HYUN","4D",,"TAN",,"IL","701 N. Sacramento","(773) 265-7605","7089610"
"2024-04-27T00:00:00.000","HYUN","4D",,"BLU","EH61051","IL","701 N. Sacramento","(773) 265-7605","7089599"
"2024-04-27T00:00:00.000","INFI","4D",,"WHI","BW88371","IL","10300 S. Doty","(773) 568-8495","2968559"
"2024-04-27T00:00:00.000","JEEP","LL",,"WHI","DL32228","IL","701 N. Sacramento","(773) 265-7605","7089604"
"2024-04-27T00:00:00.000","JEEP","LL",,"GRN","EG79411","IL","701 N. Sacramento","(773) 265-7605","7089533"
"2024-04-27T00:00:00.000","KIA","4D",,"WHI",,"IL","701 N. Sacramento","(773) 265-7605","7089607"
"2024-04-27T00:00:00.000","KIA","4D",,"BLK","JKJ2825","OH","701 N. Sacramento","(773) 265-7605","7089611"
"2024-04-27T00:00:00.000","MAZD","4D",,"BRO","CR39051","IL","701 N. Sacramento","(773) 265-7605","7089542"
"2024-04-27T00:00:00.000","MAZD","4D",,"TAN","DL64101","IL","701 N. Sacramento","(773) 265-7605","7089594"
"2024-04-27T00:00:00.000","MAZD","LL",,"SIL","EB86059","IL","701 N. Sacramento","(773) 265-7605","7089548"
"2024-04-27T00:00:00.000","MERC","LL",,"BLK","DD58608","IL","701 N. Sacramento","(773) 265-7605","7089609"
"2024-04-27T00:00:00.000","NISS","4D",,"WHI","EB35615","IL","701 N. Sacramento","(773) 265-7605","7089561"
"2024-04-27T00:00:00.000","NISS","LL",,"RED","DU77137","IL","701 N. Sacramento","(773) 265-7605","7089537"
"2024-04-27T00:00:00.000","NISS","SW",,"SIL","R350914","IL","701 N. Sacramento","(773) 265-7605","7089554"
"2024-04-27T00:00:00.000","NISS","SW",,"BLK","DX83237","IL","701 N. Sacramento","(773) 265-7605","7089555"
"2024-04-27T00:00:00.000","PONT","4D",,"MAR","EG59216","IL","701 N. Sacramento","(773) 265-7605","7089598"
"2024-04-27T00:00:00.000","PONT","4T",,"GRY","DM87951","IL","701 N. Sacramento","(773) 265-7605","7089503"
"2024-04-27T00:00:00.000","SATU","4T",,"SIL","ARL435","IL","701 N. Sacramento","(773) 265-7605","7089505"
"2024-04-27T00:00:00.000","TOYT","4D",,"SIL",,"IL","701 N. Sacramento","(773) 265-7605","7089612"
"2024-04-27T00:00:00.000","TOYT","4D",,"BLK","DY40405","IL","701 N. Sacramento","(773) 265-7605","7089615"
"2024-04-27T00:00:00.000","TOYT","4T",,"BLU",,"IL","701 N. Sacramento","(773) 265-7605","7089534"
